"landUse",0,0.0368674787907007,0,0.0863498539387015,,,,,,,,
"russiaSanctions",,,,,,,,,0.0376025072240935,0,0.0188407935775821,0
"russianSpies",,,,,,,,,,,0.0376815871551641,0.0298626578204676
"skTroops",,,,,0.0361971609945062,0.0135533999185178,0,0,,,,
"usBorderStates",0.0361971609945062,0,0.0589394562246071,0,,,,,,,,
"wallSupporters",0.0361971609945062,0.0737349575814014,0,0,,,,,,,,
"Cold War",,,,,,0.0375931414491377,,,,,,
"arms race",,,,,,,,,,,,0.0828302216596
"britishExpulsions",,,,,,,,,0,0,0.0522588149271924,0
"civil liberties",,,,0.119754537339181,,,,,,,,
"cyberattack",,,,,0,0.0375931414491377,0,0,,,,
"preventativeWarOpponents",,,,,0,0.0375931414491377,0,0,,,,
"reducedUsAsianInfluence",,,,,0,0,0.0556530044745353,0,,,,
"nkObjectives",,,,,0,0.00524317080605102,0.0155240130024624,0.0248143382062033,,,,
"consulate",,,,,,,,,,,0.0188407935775821,0.0298626578204676
"purchasePrivateProperty",0,0.0368674787907007,0,0.0431749269693507,,,,,,,,
"tillersonVisitsSk",,,,,0.0180985804972531,0.0135533999185178,0,0,,,,
"skAllies",,,,,0,0.010486341612102,0.0155240130024624,0.00827144606873443,,,,
